transaction_id,customer_id,transaction_amount,transaction_time,customer_age,account_age_days,transaction_count_24h,average_transaction_amount,merchant_category,device_type,location,previous_fraud_count,failed_attempts,is_fraud
TXN_0029024,CUST_002184,102.85,2024-04-13 14:13:52,55.0,57,1,93.58,Online Retail,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0029025,CUST_004031,1377.61,2024-05-27 19:08:10,49.0,1359,3,1181.32,Grocery,Mobile iOS,Domestic Urban,0,1,0
TXN_0029026,CUST_001608,82.0,2024-05-10 12:24:56,20.0,372,1,50.61,Travel,Mobile Android,Domestic Rural,0,0,0
TXN_0029027,CUST_005614,134.08,2024-03-22 18:18:15,46.0,1380,3,113.62,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0029028,CUST_004704,106.48,2024-04-23 12:33:42,25.0,2206,3,106.37,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0029029,CUST_006184,69.66,2024-05-15 14:42:25,57.0,397,4,81.72,Dining,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029030,CUST_004978,41.31,2024-05-01 11:38:08,25.0,30,1,45.08,Grocery,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0029031,CUST_008457,75.91,2024-04-12 13:10:13,50.0,1253,1,60.13,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029032,CUST_006229,107.02,2024-03-25 14:45:00,70.0,946,3,92.81,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0029033,CUST_007224,20.0,2024-05-25 17:25:45,54.0,763,1,33.5,Dining,Mobile Android,Domestic Suburban,0,0,0
TXN_0029034,CUST_000486,365.69,2024-04-01 08:18:25,53.0,2251,1,431.39,Online Retail,Mobile Android,Domestic Suburban,0,0,0
TXN_0029035,CUST_009385,121.72,2024-04-12 16:34:55,27.0,573,1,86.62,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029036,CUST_009451,45.08,2024-03-03 12:10:37,36.0,236,3,83.01,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0029037,CUST_007819,128.02,2024-03-27 12:32:38,18.0,164,1,105.99,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029038,CUST_010422,29.47,2024-05-07 11:35:36,32.0,1092,2,31.35,Dining,Mobile iOS,Domestic Rural,0,0,0
TXN_0029039,CUST_004015,41.71,2024-03-11 17:36:11,38.0,1818,1,42.66,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0029040,CUST_008654,150.52,2024-04-04 23:40:16,61.0,241,3,117.24,Electronics,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029041,CUST_001902,219.84,2024-03-08 13:12:00,51.0,1380,1,116.76,Grocery,Mobile Android,Domestic Rural,0,0,0
TXN_0029042,CUST_005056,36.3,2024-05-14 18:44:52,55.0,167,1,43.04,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0029043,CUST_011453,1445.23,2024-03-25 02:28:49,58.0,764,1,105.61,Travel,Unknown Bot,International Online,0,0,1
TXN_0029044,CUST_010060,130.5,2024-05-10 13:50:40,49.0,367,2,85.73,Entertainment,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029045,CUST_000522,319.51,2024-04-30 16:42:30,45.0,504,1,369.9,Travel,Desktop Chrome,Domestic Rural,0,0,0
TXN_0029046,CUST_009763,37.44,2024-04-18 12:51:09,42.0,1069,1,39.99,Online Retail,Mobile Android,Domestic Rural,0,0,0
TXN_0029047,CUST_008671,34.27,2024-04-03 16:14:35,76.0,645,1,32.44,Gas & Fuel,Mobile Android,Domestic Urban,0,0,0
TXN_0029048,CUST_007262,66.59,2024-03-22 22:05:34,58.0,1079,1,79.66,Gas & Fuel,Mobile iOS,Domestic Urban,0,2,0
TXN_0029049,CUST_008599,56.63,2024-05-17 11:35:59,43.0,2128,1,108.1,Grocery,Mobile iOS,International Online,0,0,0
TXN_0029050,CUST_008405,40.38,2024-04-01 17:06:12,,624,1,60.67,Dining,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029051,CUST_000073,16.12,2024-04-24 10:21:15,40.0,351,1,30.36,Grocery,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029052,CUST_007145,444.74,2024-05-28 14:40:35,74.0,1374,2,275.08,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0029053,CUST_002228,444.96,2024-05-14 06:43:32,33.0,418,2,695.69,Electronics,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029054,CUST_007952,44.81,2024-05-23 11:34:03,23.0,261,1,34.49,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0029055,CUST_004375,302.87,2024-05-20 10:43:10,19.0,271,5,382.47,Grocery,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0029056,CUST_000395,20.67,2024-05-12 18:22:35,42.0,179,1,28.42,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0029057,CUST_007285,138.82,2024-04-14 18:57:28,36.0,652,1,111.99,Travel,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029058,CUST_010087,203.36,2024-04-15 15:01:11,53.0,33,4,113.54,Gas & Fuel,Mobile Android,Domestic Rural,0,0,0
TXN_0029059,CUST_006725,65.02,2024-05-04 07:25:09,48.0,180,3,28.51,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0029060,CUST_008111,25.15,2024-03-05 12:03:47,41.0,2009,2,27.91,Grocery,Mobile Android,Domestic Rural,0,0,0
TXN_0029061,CUST_004610,385.11,2024-04-11 14:03:02,26.0,1683,1,348.1,Dining,Mobile Android,Domestic Suburban,0,0,0
TXN_0029062,CUST_004493,4049.11,2024-04-10 08:07:49,28.0,74,2,2059.51,Luxury Goods,Mobile Android,Domestic Urban,0,0,0
TXN_0029063,CUST_011491,288.86,2024-05-08 15:45:05,21.0,167,5,104.33,Dining,Mobile Android,International Online,0,0,0
TXN_0029064,CUST_005177,159.59,2024-05-01 10:31:05,47.0,61,2,31.07,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0029065,CUST_004925,107.44,2024-05-21 20:14:14,57.0,837,2,69.28,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0029066,CUST_005848,73.93,2024-03-21 16:17:40,67.0,228,2,89.26,Travel,Mobile Android,Domestic Suburban,0,1,0
TXN_0029067,CUST_010439,78.16,2024-05-02 14:53:27,18.0,741,1,77.27,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0029068,CUST_002015,547.92,2024-04-28 10:25:25,37.0,306,1,304.84,Dining,,Domestic Urban,0,0,0
TXN_0029069,CUST_000486,1059.11,2024-04-27 12:45:09,53.0,2251,1,431.39,Online Retail,Desktop Safari,Domestic Suburban,0,0,0
TXN_0029070,CUST_003076,91.2,2024-04-09 12:07:53,51.0,715,1,78.18,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0029071,CUST_007893,125.46,2024-05-23 15:55:29,40.0,116,2,79.85,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0029072,CUST_001106,83.06,2024-03-29 10:12:50,48.0,171,2,111.3,Grocery,Mobile iOS,Domestic Rural,0,0,0
TXN_0029073,CUST_009160,97.19,2024-04-27 13:24:32,36.0,581,2,91.46,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0029074,CUST_009834,88.06,2024-03-17 20:05:25,34.0,541,4,116.93,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0029075,CUST_000366,113.97,2024-05-24 14:14:24,40.0,2059,1,115.32,Dining,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0029076,CUST_010035,426.79,2024-03-28 19:55:59,71.0,45,3,333.75,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0029077,CUST_002808,83.24,2024-04-25 13:11:50,42.0,321,2,114.94,Gas & Fuel,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0029078,CUST_004438,43.11,2024-05-23 22:23:38,44.0,205,1,57.07,Online Retail,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029079,CUST_001462,71.19,2024-04-01 14:46:48,41.0,1003,1,98.79,Grocery,Desktop Safari,Domestic Urban,0,0,0
TXN_0029080,CUST_003786,43.96,2024-04-16 17:21:28,65.0,1078,1,41.05,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029081,CUST_004210,54.14,2024-04-05 17:04:41,35.0,466,2,76.57,Grocery,Desktop Safari,Domestic Urban,1,0,0
TXN_0029082,CUST_004326,2324.53,2024-04-22 16:28:36,34.0,756,1,1918.99,Electronics,Mobile iOS,International Online,0,0,0
TXN_0029083,CUST_003864,104.86,2024-03-13 15:36:13,56.0,303,1,91.25,Dining,Desktop Chrome,Domestic Urban,0,1,0
TXN_0029084,CUST_004504,45.56,2024-03-23 12:54:51,44.0,472,1,55.74,Electronics,Mobile Android,Domestic Suburban,0,0,0
TXN_0029085,CUST_006657,42.11,2024-05-17 12:31:49,41.0,397,1,41.87,Travel,Desktop Safari,Domestic Urban,0,0,0
TXN_0029086,CUST_006768,96.52,2024-03-30 15:44:58,,590,2,103.89,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0029087,CUST_003091,51.92,2024-05-24 14:15:24,33.0,678,5,114.18,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029088,CUST_010724,50.88,2024-03-19 11:47:33,49.0,266,1,46.02,Online Retail,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029089,CUST_004895,45.64,2024-04-12 15:22:30,33.0,843,1,35.31,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0029090,CUST_008840,39.02,2024-03-09 11:02:51,54.0,1717,1,75.55,Dining,Mobile Android,Domestic Suburban,0,0,0
TXN_0029091,CUST_005354,83.62,2024-03-28 21:26:02,44.0,492,1,86.93,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0029092,CUST_010185,102.19,2024-05-21 12:36:08,43.0,749,1,52.81,Dining,,Domestic Urban,0,0,0
TXN_0029093,CUST_008158,72.46,2024-03-05 06:25:08,75.0,65,1,70.43,Grocery,Tablet,Domestic Rural,0,0,0
TXN_0029094,CUST_008070,81.83,2024-03-19 09:14:41,49.0,1460,1,56.58,Travel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029095,CUST_011172,334.46,2024-04-22 14:58:34,37.0,565,2,309.38,Grocery,Desktop Safari,Domestic Urban,0,0,0
TXN_0029096,CUST_007117,62.83,2024-03-20 17:26:40,19.0,246,1,95.97,Gas & Fuel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029097,CUST_004644,92.79,2024-04-28 14:59:38,61.0,735,2,54.33,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0029098,CUST_009145,101.14,2024-05-28 15:52:08,39.0,331,1,103.57,Gas & Fuel,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029099,CUST_011823,34.49,2024-05-13 11:26:56,39.0,146,5,41.59,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0029100,CUST_007044,111.52,2024-05-17 13:10:26,42.0,1288,1,112.52,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029101,CUST_011755,28.08,2024-03-06 13:35:17,18.0,199,3,71.2,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0029102,CUST_000043,129.29,2024-05-10 08:28:03,18.0,981,1,66.7,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0029103,CUST_009164,44.93,2024-05-27 17:46:32,43.0,36,3,59.29,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0029104,CUST_008327,96.18,2024-03-13 10:31:56,55.0,989,1,70.11,Grocery,Desktop Chrome,Domestic Urban,1,0,0
TXN_0029105,CUST_003582,244.61,2024-03-28 16:00:47,32.0,282,1,106.21,Entertainment,Tablet,Domestic Urban,0,0,0
TXN_0029106,CUST_007459,40.8,2024-04-20 12:58:08,28.0,1009,2,52.03,Grocery,Mobile iOS,Domestic Urban,1,0,0
TXN_0029107,CUST_009929,488.23,2024-03-28 19:57:58,30.0,327,1,237.45,Dining,Desktop Safari,Domestic Urban,0,0,0
TXN_0029108,CUST_004228,71.65,2024-04-09 06:57:24,43.0,700,1,86.42,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0029109,CUST_009743,581.58,2024-05-06 19:48:48,18.0,84,2,978.33,Entertainment,Desktop Safari,Domestic Rural,0,0,0
TXN_0029110,CUST_008656,69.75,2024-05-19 15:17:27,33.0,442,1,83.83,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029111,CUST_001126,111.91,2024-04-13 08:25:45,,1838,4,53.85,Grocery,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0029112,CUST_007353,86.73,2024-03-26 19:22:55,30.0,1020,1,118.75,Gas & Fuel,Mobile Android,Domestic Rural,0,0,0
TXN_0029113,CUST_010697,63.38,2024-05-18 19:13:24,49.0,203,1,40.02,Grocery,Desktop Safari,Domestic Suburban,0,0,0
TXN_0029114,CUST_001966,43.55,2024-03-02 07:22:55,38.0,1401,1,72.51,Gas & Fuel,Mobile iOS,Domestic Urban,0,0,0
TXN_0029115,CUST_003468,97.14,2024-04-11 23:36:16,43.0,1551,5,51.93,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0029116,CUST_011281,1590.51,2024-03-31 11:36:31,51.0,294,2,1933.92,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0029117,CUST_007353,185.35,2024-04-09 14:13:50,30.0,1020,1,118.75,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0029118,CUST_003637,63.18,2024-04-25 15:22:28,31.0,160,1,165.57,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0029119,CUST_008218,470.31,2024-05-28 08:55:47,31.0,225,1,372.62,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0029120,CUST_004989,97.93,2024-03-18 12:18:27,45.0,1063,3,72.11,Dining,Mobile Android,Domestic Rural,0,0,0
TXN_0029121,CUST_005553,92.96,2024-04-23 19:10:15,58.0,602,3,101.54,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0029122,CUST_002414,78.58,2024-03-28 18:28:13,18.0,1550,1,82.91,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029123,CUST_000474,102.16,2024-04-08 16:17:57,60.0,1228,1,80.19,Grocery,Desktop Safari,Domestic Suburban,0,0,0
TXN_0029124,CUST_009753,73.4,2024-05-20 06:12:43,46.0,561,2,94.04,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029125,CUST_006448,92.55,2024-03-21 14:13:56,50.0,189,1,32.89,Electronics,Mobile iOS,Domestic Rural,0,0,0
TXN_0029126,CUST_011921,505.01,2024-04-29 06:38:07,33.0,1094,2,434.05,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0029127,CUST_009733,82.97,2024-03-23 14:48:04,37.0,137,3,76.85,Entertainment,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029128,CUST_008105,77.46,2024-04-24 22:57:40,25.0,264,1,115.76,Entertainment,Mobile iOS,Domestic Urban,1,0,0
TXN_0029129,CUST_005201,51.03,2024-03-08 09:15:07,42.0,922,1,94.79,Entertainment,Mobile iOS,International Online,0,0,0
TXN_0029130,CUST_011066,641.02,2024-04-07 09:21:52,18.0,437,2,403.32,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029131,CUST_002633,60.73,2024-04-22 10:30:39,51.0,52,1,38.11,Dining,Mobile iOS,International In-Person,0,0,0
TXN_0029132,CUST_011490,30.32,2024-03-08 13:55:35,46.0,291,1,30.0,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0029133,CUST_011878,40.94,2024-03-08 09:27:27,,79,1,61.18,Travel,Mobile Android,Domestic Urban,0,0,0
TXN_0029134,CUST_002215,120.43,2024-05-09 23:02:50,49.0,2036,1,202.82,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0029135,CUST_002866,42.05,2024-03-03 12:17:44,42.0,410,2,59.23,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0029136,CUST_002583,259.34,2024-03-19 14:05:36,42.0,1158,3,428.45,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0029137,CUST_001747,114.05,2024-05-24 17:36:29,58.0,239,2,95.82,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0029138,CUST_005923,71.25,2024-04-29 08:08:15,20.0,529,2,78.52,Online Retail,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029139,CUST_002082,42.6,2024-04-22 07:01:08,28.0,406,4,42.71,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0029140,CUST_005377,105.64,2024-04-05 20:03:11,45.0,32,3,113.39,Grocery,Desktop Chrome,International Online,0,0,0
TXN_0029141,CUST_001450,72.07,2024-03-06 16:47:09,52.0,984,1,68.03,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0029142,CUST_005091,185.86,2024-03-09 14:47:11,56.0,569,1,109.48,Grocery,Tablet,Domestic Urban,0,0,0
TXN_0029143,CUST_007219,85.49,2024-04-04 09:28:17,19.0,1050,2,108.77,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0029144,CUST_003945,43.94,2024-04-07 13:06:23,26.0,655,1,86.21,Grocery,Desktop Safari,Domestic Urban,0,0,0
TXN_0029145,CUST_006428,155.75,2024-05-13 14:29:25,36.0,80,3,74.46,Entertainment,Mobile iOS,Domestic Urban,0,1,0
TXN_0029146,CUST_001752,56.05,2024-05-12 17:43:00,55.0,133,1,87.88,Online Retail,Mobile iOS,Domestic Urban,0,1,0
TXN_0029147,CUST_011533,30.29,2024-04-30 23:53:28,48.0,1742,4,33.0,Entertainment,Mobile iOS,Domestic Urban,0,0,0
TXN_0029148,CUST_003219,2570.65,2024-03-24 08:44:06,38.0,262,4,2477.3,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0029149,CUST_000060,49.77,2024-03-04 15:48:29,32.0,607,2,32.99,Online Retail,Mobile Android,Domestic Rural,0,0,0
TXN_0029150,CUST_004309,133.55,2024-03-05 13:50:21,30.0,292,2,114.02,Grocery,Desktop Safari,Domestic Urban,0,0,0
TXN_0029151,CUST_008774,47.25,2024-05-23 14:31:04,64.0,592,3,34.12,Grocery,Mobile iOS,Domestic Rural,0,0,0
TXN_0029152,CUST_001082,72.8,2024-03-16 12:08:21,29.0,292,1,64.13,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0029153,CUST_007158,257.72,2024-04-05 01:47:22,52.0,73,1,40.05,Cryptocurrency,Desktop Safari,International Online,0,2,1
TXN_0029154,CUST_006518,43.09,2024-04-27 23:14:08,38.0,76,2,39.45,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0029155,CUST_010211,62.45,2024-04-19 07:19:42,,948,2,77.57,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0029156,CUST_011499,40.11,2024-05-26 17:24:01,25.0,1881,2,61.75,Grocery,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029157,CUST_010973,389.21,2024-05-25 14:53:33,42.0,145,1,381.14,Entertainment,Mobile Android,Domestic Suburban,0,0,0
TXN_0029158,CUST_007876,50.73,2024-05-14 23:00:10,42.0,2305,1,38.44,Entertainment,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029159,CUST_008927,495.26,2024-04-25 17:08:41,39.0,88,1,396.04,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029160,CUST_003451,46.74,2024-04-09 08:51:42,32.0,180,3,57.1,Entertainment,Tablet,Domestic Urban,0,1,0
TXN_0029161,CUST_009888,1552.43,2024-03-27 13:34:53,63.0,324,2,1084.54,Gas & Fuel,Mobile iOS,Domestic Urban,0,0,0
TXN_0029162,CUST_002193,78.46,2024-04-21 13:56:55,,1651,2,100.02,Travel,Tablet,Domestic Rural,0,0,0
TXN_0029163,CUST_001934,21.76,2024-03-31 13:10:36,37.0,475,2,27.47,Grocery,Unknown Bot,Domestic Urban,0,0,0
TXN_0029164,CUST_007036,57.97,2024-03-11 06:38:43,56.0,1318,1,66.48,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0029165,CUST_006388,273.34,2024-03-20 12:17:45,40.0,123,2,309.78,Gas & Fuel,Mobile Android,Domestic Urban,0,0,0
TXN_0029166,CUST_004278,52.14,2024-04-29 07:41:28,,612,3,110.81,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0029167,CUST_008439,119.9,2024-03-27 12:26:15,46.0,43,2,107.04,Entertainment,Mobile iOS,Domestic Urban,0,0,0
TXN_0029168,CUST_002911,89.84,2024-04-06 15:04:25,27.0,163,1,111.6,Electronics,Mobile Android,International Online,0,0,0
TXN_0029169,CUST_007671,2206.13,2024-04-22 23:14:18,39.0,628,2,2232.84,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0029170,CUST_006894,213.8,2024-04-17 16:36:16,24.0,1413,3,114.57,Dining,,Domestic Rural,0,0,0
TXN_0029171,CUST_006132,29.84,2024-04-07 08:14:42,37.0,192,1,32.5,Gas & Fuel,Mobile Android,Domestic Suburban,0,0,0
TXN_0029172,CUST_008414,78.31,2024-03-02 16:21:46,38.0,2481,1,76.76,Dining,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029173,CUST_002691,155.82,2024-05-14 09:18:09,18.0,3650,3,89.71,Electronics,Mobile iOS,International Online,1,0,0
TXN_0029174,CUST_007946,60.05,2024-04-28 14:40:46,64.0,613,1,75.36,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0029175,CUST_000393,100.96,2024-04-12 20:49:48,32.0,329,2,112.25,Electronics,Desktop Safari,Domestic Suburban,0,1,0
TXN_0029176,CUST_004000,22.5,2024-03-20 15:15:02,44.0,3650,1,26.83,Dining,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029177,CUST_001842,158.91,2024-03-24 07:11:05,51.0,137,3,292.94,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029178,CUST_009044,168.83,2024-04-04 14:17:39,42.0,112,3,97.75,Online Retail,Mobile Android,Domestic Rural,0,1,0
TXN_0029179,CUST_006375,29.71,2024-04-23 13:13:26,31.0,100,1,77.1,Grocery,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029180,CUST_000926,80.34,2024-03-27 15:05:08,51.0,1022,2,79.27,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0029181,CUST_007456,20.19,2024-03-04 11:00:08,57.0,590,1,31.19,Gas & Fuel,Mobile Android,Domestic Urban,0,0,0
TXN_0029182,CUST_011588,209.58,2024-05-05 08:37:41,22.0,358,1,302.8,Online Retail,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0029183,CUST_004095,81.98,2024-04-22 08:03:22,46.0,458,2,111.83,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0029184,CUST_006806,144.78,2024-04-17 06:49:51,27.0,659,1,83.17,Entertainment,Mobile iOS,Domestic Rural,0,0,0
TXN_0029185,CUST_011894,137.08,2024-03-16 12:45:23,47.0,74,1,74.64,Travel,Desktop Chrome,Domestic Rural,0,0,0
TXN_0029186,CUST_002184,78.46,2024-03-09 07:12:40,55.0,57,1,93.58,Grocery,Desktop Safari,Domestic Suburban,0,0,0
TXN_0029187,CUST_008813,76.68,2024-05-02 14:50:59,43.0,132,1,56.07,Online Retail,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029188,CUST_011788,72.78,2024-03-12 15:05:46,47.0,72,2,43.01,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0029189,CUST_010919,59.57,2024-05-07 13:32:39,34.0,524,1,63.28,Gas & Fuel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029190,CUST_008108,16.19,2024-04-12 13:01:10,34.0,1094,2,25.21,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0029191,CUST_007807,103.13,2024-04-02 20:42:24,51.0,1691,2,55.63,Travel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029192,CUST_000933,61.17,2024-03-06 06:39:06,34.0,2992,1,52.3,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0029193,CUST_010508,123.05,2024-03-28 06:10:51,48.0,51,2,102.17,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029194,CUST_009088,27.97,2024-05-13 22:18:23,31.0,164,4,49.21,Dining,Desktop Safari,Domestic Urban,0,0,0
TXN_0029195,CUST_010247,147.95,2024-04-23 18:15:13,22.0,674,2,119.31,Gas & Fuel,Desktop Safari,Domestic Urban,0,0,0
TXN_0029196,CUST_005766,93.36,2024-05-09 14:00:27,34.0,609,2,100.31,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0029197,CUST_001568,267.95,2024-04-30 15:06:53,40.0,222,2,100.93,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029198,CUST_003803,22.87,2024-05-25 06:19:36,36.0,1327,1,43.57,Grocery,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029199,CUST_002295,46.53,2024-04-05 14:07:25,36.0,48,4,62.57,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0029200,CUST_004123,150.82,2024-05-12 18:31:14,33.0,1450,1,69.22,Online Retail,Mobile Android,Domestic Suburban,0,0,0
TXN_0029201,CUST_003226,30.4,2024-03-05 17:42:24,48.0,376,2,34.06,Grocery,Desktop Chrome,Domestic Urban,1,0,0
TXN_0029202,CUST_008353,26.24,2024-04-04 17:00:00,48.0,1132,4,69.73,Dining,Mobile Android,Domestic Suburban,0,0,0
TXN_0029203,CUST_005136,417.45,2024-04-25 14:14:51,19.0,461,1,302.61,Gas & Fuel,Mobile iOS,Domestic Urban,0,0,0
TXN_0029204,CUST_010032,130.97,2024-03-30 13:56:02,44.0,326,1,58.23,Grocery,,Domestic Urban,0,0,0
TXN_0029205,CUST_011017,188.35,2024-04-22 08:08:33,31.0,326,2,86.77,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029206,CUST_004898,47.12,2024-04-22 11:28:57,49.0,1344,1,31.94,Dining,Mobile Android,Domestic Rural,0,0,0
TXN_0029207,CUST_001909,108.64,2024-05-01 11:09:16,25.0,120,3,118.58,Dining,Desktop Chrome,Domestic Urban,0,0,0
TXN_0029208,CUST_000173,54.36,2024-04-05 14:50:57,32.0,164,1,31.1,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0029209,CUST_011799,46.61,2024-03-29 15:52:44,52.0,88,2,32.5,Dining,Mobile Android,Domestic Rural,0,0,0
TXN_0029210,CUST_000165,37.0,2024-03-04 21:30:48,,881,1,27.1,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029211,CUST_000170,230.81,2024-05-29 11:44:17,32.0,662,1,107.11,Online Retail,Mobile Android,Domestic Suburban,0,1,0
TXN_0029212,CUST_000262,45.7,2024-05-19 22:46:36,30.0,293,1,77.65,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0029213,CUST_004227,58.02,2024-03-29 17:06:04,,1306,1,32.76,Travel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029214,CUST_009616,748.18,2024-03-08 19:00:26,31.0,170,2,446.61,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0029215,CUST_007181,39.71,2024-04-07 08:43:15,49.0,225,1,59.45,Grocery,Desktop Safari,Domestic Urban,0,0,0
TXN_0029216,CUST_006876,28.87,2024-05-01 20:57:31,36.0,287,5,48.79,Dining,Mobile Android,Domestic Rural,0,0,0
TXN_0029217,CUST_007061,83.88,2024-04-26 14:45:34,18.0,33,1,64.59,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0029218,CUST_000756,178.3,2024-04-20 11:06:30,40.0,384,1,90.83,Gas & Fuel,Mobile iOS,Domestic Urban,0,0,0
