applicant_id,income,loan_amount,loan_term_months,interest_rate,credit_score,employment_length_years,existing_debt,monthly_payment,dependents,home_ownership,loan_purpose,default
APP_025297,79956,9775,60,12.43,693,5.3,5816.0,219.57,2,MORTGAGE,major_purchase,0
APP_025298,35382,13272,36,14.48,581,18.4,,456.71,4,MORTGAGE,home_improvement,0
APP_025299,64410,24178,60,11.98,720,10.2,29117.0,537.58,2,OWN,credit_card,0
APP_025300,47368,31377,60,15.19,701,1.0,3840.0,749.59,0,RENT,credit_card,0
APP_025301,86514,20654,36,13.0,666,1.7,50971.0,695.91,0,MORTGAGE,credit_card,1
APP_025302,54297,12085,36,13.05,666,23.6,1258.0,407.48,2,MORTGAGE,small_business,0
APP_025303,73285,13602,36,16.41,550,1.0,,480.96,0,MORTGAGE,home_improvement,0
APP_025304,193008,18010,36,13.45,625,9.2,48206.0,610.74,1,MORTGAGE,home_improvement,0
APP_025305,46106,7441,36,10.93,688,8.9,18057.0,243.36,2,RENT,credit_card,1
APP_025306,157562,8103,36,11.85,682,9.9,32165.0,268.56,0,RENT,debt_consolidation,0
APP_025307,63022,4764,36,13.26,637,,14286.0,161.12,3,MORTGAGE,debt_consolidation,0
APP_025308,135783,14019,36,13.11,678,10.2,26621.0,473.1,0,RENT,credit_card,0
APP_025309,49961,29770,60,13.05,694,3.0,22869.0,678.12,1,MORTGAGE,home_improvement,0
APP_025310,28199,7411,60,16.08,633,0.4,14980.0,180.54,0,RENT,debt_consolidation,1
APP_025311,62787,8266,36,12.41,664,11.7,35347.0,276.17,0,RENT,debt_consolidation,0
APP_025312,96335,12701,36,10.25,733,5.1,8021.0,411.32,0,RENT,major_purchase,0
APP_025313,82766,24444,36,10.92,723,19.1,15606.0,799.34,3,OWN,home_improvement,0
APP_025314,68873,22141,36,12.58,680,,12757.0,741.55,1,OWN,credit_card,0
APP_025315,63886,28827,60,9.24,850,5.4,25855.0,601.76,2,MORTGAGE,education,0
APP_025316,129182,21766,36,14.96,574,,22492.0,754.1,3,MORTGAGE,debt_consolidation,0
APP_025317,84809,13367,60,15.37,659,,23989.0,320.6,1,MORTGAGE,credit_card,0
APP_025318,79933,7869,60,13.88,654,0.3,11380.0,182.61,0,MORTGAGE,debt_consolidation,0
APP_025319,82103,28366,60,14.23,695,3.7,11079.0,663.41,0,MORTGAGE,debt_consolidation,0
APP_025320,54232,9189,60,15.26,630,1.6,9829.0,219.86,0,OTHER,debt_consolidation,0
APP_025321,43388,24764,36,11.96,700,7.1,3457.0,822.05,0,RENT,credit_card,0
APP_025322,57575,4238,36,13.78,623,9.8,6196.0,144.39,4,MORTGAGE,debt_consolidation,0
APP_025323,44911,13360,36,12.08,693,,17653.0,444.25,2,MORTGAGE,debt_consolidation,0
APP_025324,77328,25827,36,8.42,778,3.4,114.0,814.34,1,MORTGAGE,credit_card,0
APP_025325,118785,26791,36,14.24,575,0.5,939.0,918.78,3,RENT,credit_card,0
APP_025326,33390,6469,60,18.53,583,1.5,2858.0,166.14,0,RENT,education,0
APP_025327,61505,14885,60,17.67,617,2.2,26042.0,375.31,2,MORTGAGE,credit_card,0
APP_025328,146217,11537,36,9.19,748,,18192.0,367.89,0,RENT,home_improvement,0
APP_025329,79281,29492,60,18.17,588,,16626.0,751.63,4,RENT,education,1
APP_025330,111561,13900,60,15.32,608,0.4,75393.0,333.02,0,MORTGAGE,home_improvement,1
APP_025331,133244,6880,36,10.33,714,2.7,30369.0,223.07,1,MORTGAGE,home_improvement,0
APP_025332,65869,19753,60,15.55,645,3.4,272.0,475.64,2,MORTGAGE,home_improvement,0
APP_025333,95252,21957,36,9.31,734,2.6,943.0,701.4,0,RENT,debt_consolidation,0
APP_025334,72976,10102,36,16.21,559,11.7,38556.0,356.2,3,RENT,debt_consolidation,0
APP_025335,81343,34240,60,9.16,843,3.7,6044.0,713.43,4,RENT,debt_consolidation,0
APP_025336,42820,2471,60,12.0,725,4.3,8616.0,54.97,3,RENT,credit_card,0
APP_025337,93833,21177,36,11.06,678,4.7,10603.0,693.91,2,MORTGAGE,debt_consolidation,0
APP_025338,116267,17278,36,8.71,790,1.9,52651.0,547.11,2,MORTGAGE,debt_consolidation,0
APP_025339,161853,40245,60,11.83,743,1.6,16775.0,891.77,2,OTHER,home_improvement,0
APP_025340,35636,3480,36,15.01,584,9.9,115.0,120.65,1,MORTGAGE,credit_card,0
APP_025341,80728,23889,36,16.8,573,3.9,2031.0,849.33,0,MORTGAGE,credit_card,0
APP_025342,171663,12271,36,10.3,740,3.7,190382.0,397.68,0,MORTGAGE,debt_consolidation,0
APP_025343,71066,5087,36,14.22,604,2.8,,174.41,0,MORTGAGE,debt_consolidation,0
APP_025344,64464,20394,60,14.85,695,5.2,17462.0,483.57,0,RENT,credit_card,1
APP_025345,132325,7120,36,13.69,613,4.4,54175.0,242.27,1,MORTGAGE,credit_card,1
APP_025346,71495,22853,60,16.32,650,0.1,3113.0,559.63,1,RENT,debt_consolidation,0
APP_025347,62514,42196,60,13.06,653,1.5,3756.0,961.39,2,MORTGAGE,debt_consolidation,0
APP_025348,75662,15485,60,11.67,785,2.6,17200.0,341.88,0,RENT,major_purchase,0
APP_025349,27919,14009,36,10.67,702,3.4,1774.0,456.45,0,MORTGAGE,credit_card,0
APP_025350,29161,10639,36,11.6,717,26.1,3780.0,351.34,3,MORTGAGE,debt_consolidation,0
APP_025351,58114,22619,36,11.13,709,0.3,814.0,741.91,2,MORTGAGE,credit_card,0
APP_025352,121244,15282,36,12.89,596,5.0,9204.0,514.1,0,RENT,debt_consolidation,0
APP_025353,61279,11765,36,15.34,613,13.5,24284.0,409.8,0,RENT,debt_consolidation,0
APP_025354,48160,27427,60,18.79,522,0.8,2564.0,708.31,0,MORTGAGE,credit_card,0
APP_025355,150885,9398,60,14.25,648,1.8,3813.0,219.89,0,RENT,debt_consolidation,0
APP_025356,33484,12472,36,9.78,732,4.3,,401.15,2,MORTGAGE,debt_consolidation,0
APP_025357,84138,4374,60,17.48,580,0.7,4764.0,109.84,0,MORTGAGE,debt_consolidation,0
APP_025358,34446,23251,36,10.9,660,1.7,597.0,760.11,1,MORTGAGE,debt_consolidation,0
APP_025359,80825,12742,36,12.09,622,4.1,3835.0,423.76,2,RENT,credit_card,0
APP_025360,101948,8526,36,11.99,768,12.3,9687.0,283.14,3,OTHER,debt_consolidation,0
APP_025361,369533,5797,36,13.41,635,15.3,99035.0,196.47,0,MORTGAGE,debt_consolidation,1
APP_025362,54871,11094,36,14.5,574,1.3,3006.0,381.87,1,RENT,debt_consolidation,1
APP_025363,106335,6953,36,11.16,710,7.8,11012.0,228.16,0,MORTGAGE,major_purchase,0
APP_025364,84911,43204,60,14.63,672,5.0,12673.0,1019.45,1,OWN,debt_consolidation,0
APP_025365,50575,18597,36,13.42,645,1.4,988.0,630.38,1,RENT,debt_consolidation,1
APP_025366,97630,46676,60,16.61,637,9.1,64702.0,1150.25,1,MORTGAGE,debt_consolidation,1
APP_025367,40044,18270,36,17.14,534,3.9,11983.0,652.65,1,OWN,debt_consolidation,1
APP_025368,186196,17884,36,12.6,662,1.4,15960.0,599.14,0,RENT,debt_consolidation,0
APP_025369,43388,16600,36,10.69,696,2.4,19234.0,541.03,1,MORTGAGE,debt_consolidation,0
APP_025370,58978,11022,36,7.63,786,1.8,1872.0,343.51,0,MORTGAGE,credit_card,0
APP_025371,32759,7065,36,11.67,683,0.8,6293.0,233.55,0,MORTGAGE,credit_card,0
APP_025372,121799,23428,36,12.08,709,5.8,2649.0,779.04,2,RENT,debt_consolidation,0
APP_025373,71105,14146,60,10.61,721,0.6,1180.0,304.82,3,MORTGAGE,medical,0
APP_025374,18000,9874,60,12.66,686,0.7,17007.0,222.95,0,MORTGAGE,debt_consolidation,1
APP_025375,105778,6614,36,13.78,617,,48138.0,225.34,1,RENT,credit_card,0
APP_025376,43514,13618,36,12.84,632,23.2,13399.0,457.8,1,RENT,debt_consolidation,0
APP_025377,104313,15255,36,13.39,633,5.0,17366.0,516.87,2,MORTGAGE,credit_card,0
APP_025378,48642,14724,36,9.79,737,5.3,4667.0,473.65,0,RENT,debt_consolidation,0
APP_025379,28450,18150,36,7.74,782,7.9,,566.58,0,RENT,credit_card,0
APP_025380,82134,10066,36,12.39,680,4.7,3571.0,336.21,0,MORTGAGE,education,0
APP_025381,67628,8572,60,17.77,596,0.5,3476.0,216.6,0,MORTGAGE,debt_consolidation,0
APP_025382,52153,17501,36,11.61,713,1.4,3589.0,578.03,0,MORTGAGE,debt_consolidation,0
APP_025383,85668,27063,36,6.32,769,5.6,199.0,827.24,0,MORTGAGE,education,0
APP_025384,30599,9027,36,15.62,609,0.8,1086.0,315.67,0,RENT,debt_consolidation,0
APP_025385,63779,17923,60,13.18,676,5.8,34485.0,409.46,0,OWN,major_purchase,0
APP_025386,56992,21773,36,6.79,814,0.2,14555.0,670.2,0,OWN,education,0
APP_025387,119738,12130,60,21.02,520,6.8,11189.0,328.29,4,MORTGAGE,credit_card,1
APP_025388,94914,14035,60,11.7,761,7.1,20699.0,310.08,1,MORTGAGE,medical,0
APP_025389,43132,18092,36,11.12,675,4.4,12354.0,593.34,3,OWN,credit_card,0
APP_025390,55091,12892,60,15.06,640,2.0,11827.0,307.11,0,MORTGAGE,debt_consolidation,0
APP_025391,85339,4931,36,9.14,770,,52134.0,157.13,0,RENT,debt_consolidation,0
APP_025392,157564,23655,36,15.27,657,3.1,,823.14,1,MORTGAGE,debt_consolidation,0
APP_025393,58070,26216,36,12.97,691,14.0,,882.94,0,MORTGAGE,debt_consolidation,1
APP_025394,57010,16118,36,10.97,711,7.5,8150.0,527.45,3,MORTGAGE,major_purchase,0
APP_025395,26370,8666,60,12.08,719,6.7,6342.0,193.12,1,OWN,small_business,0
APP_025396,38176,13357,36,13.26,647,14.0,12065.0,451.72,2,OWN,debt_consolidation,0
APP_025397,74143,7298,36,11.85,657,3.8,4693.0,241.88,0,RENT,small_business,0
APP_025398,38476,14075,60,12.65,741,3.1,409.0,317.73,2,MORTGAGE,debt_consolidation,0
APP_025399,21401,6504,60,12.73,706,1.1,730.0,147.09,0,MORTGAGE,home_improvement,0
APP_025400,27692,8870,36,9.11,729,1.0,11601.0,282.52,0,MORTGAGE,debt_consolidation,0
APP_025401,67878,5339,36,7.79,778,0.2,12620.0,166.79,0,MORTGAGE,debt_consolidation,0
APP_025402,176462,15761,36,11.08,703,0.5,24873.0,516.59,2,MORTGAGE,credit_card,0
APP_025403,18000,6333,60,16.85,597,9.7,6152.0,156.88,2,MORTGAGE,debt_consolidation,0
APP_025404,19458,8926,60,7.79,785,15.7,6900.0,180.09,1,RENT,debt_consolidation,0
APP_025405,35949,6805,36,12.27,678,12.6,14469.0,226.9,0,RENT,debt_consolidation,0
APP_025406,156272,2290,36,12.92,667,6.8,4117.0,77.07,2,RENT,small_business,0
APP_025407,212387,5678,60,14.06,713,1.2,9162.0,132.29,0,RENT,education,0
APP_025408,94931,18701,60,12.29,695,4.0,3224.0,418.74,1,RENT,debt_consolidation,0
APP_025409,80081,35623,36,8.11,800,7.5,59010.0,1118.1,1,RENT,debt_consolidation,0
APP_025410,97594,16654,36,10.95,706,1.9,12116.0,544.84,0,MORTGAGE,debt_consolidation,0
APP_025411,56240,37962,36,9.34,726,17.7,18649.0,1213.2,0,MORTGAGE,debt_consolidation,0
APP_025412,75613,9103,60,15.04,626,5.8,3675.0,216.75,2,MORTGAGE,credit_card,0
APP_025413,75138,6166,60,14.66,686,3.6,14505.0,145.59,1,MORTGAGE,major_purchase,0
APP_025414,119802,16559,36,11.33,679,6.7,23579.0,544.71,0,RENT,credit_card,0
APP_025415,106190,6844,36,11.62,686,1.6,19629.0,226.08,0,RENT,credit_card,0
APP_025416,147210,24668,36,10.53,715,2.9,54191.0,802.12,0,RENT,debt_consolidation,0
APP_025417,137895,6524,60,14.62,724,1.0,22069.0,153.91,0,MORTGAGE,credit_card,0
APP_025418,90377,23422,36,8.9,760,13.5,23217.0,743.72,1,RENT,small_business,0
APP_025419,94894,16845,36,14.69,658,18.9,10944.0,581.38,0,RENT,debt_consolidation,0
APP_025420,131714,8468,60,12.45,711,10.0,50106.0,190.3,0,OWN,education,0
APP_025421,97426,8627,36,15.93,611,2.3,23432.0,303.0,2,RENT,debt_consolidation,0
APP_025422,49508,8622,36,17.52,613,9.0,3886.0,309.63,0,MORTGAGE,debt_consolidation,0
APP_025423,40094,13315,60,17.67,570,2.2,5841.0,335.73,4,RENT,home_improvement,1
APP_025424,44798,10383,36,14.14,641,6.7,7411.0,355.57,1,MORTGAGE,debt_consolidation,0
APP_025425,92482,11850,36,7.47,810,0.4,13669.0,368.45,0,MORTGAGE,debt_consolidation,0
APP_025426,33836,19343,36,13.63,684,3.8,,657.63,0,MORTGAGE,credit_card,0
APP_025427,67553,5675,36,15.29,561,0.2,53576.0,197.53,0,OWN,debt_consolidation,1
APP_025428,23202,12226,36,15.55,657,0.7,24.0,427.12,1,MORTGAGE,debt_consolidation,0
APP_025429,43098,10209,60,16.26,640,1.6,5039.0,249.68,0,RENT,major_purchase,0
APP_025430,90471,11183,60,12.73,759,0.6,35801.0,252.9,0,MORTGAGE,major_purchase,0
APP_025431,33195,22406,36,14.09,637,0.8,95.0,766.76,3,RENT,education,0
APP_025432,50619,22082,36,10.19,720,,5944.0,714.5,0,RENT,debt_consolidation,0
APP_025433,99899,23060,60,12.38,758,7.6,27500.0,517.4,2,MORTGAGE,debt_consolidation,0
APP_025434,82226,10722,36,11.16,685,1.1,517.0,351.84,0,RENT,education,0
APP_025435,50063,7575,36,11.73,679,0.9,23916.0,250.62,1,MORTGAGE,credit_card,1
APP_025436,82791,35069,36,9.04,763,11.4,2976.0,1115.84,1,OWN,debt_consolidation,0
APP_025437,63052,7961,60,12.19,778,1.5,13826.0,177.85,0,MORTGAGE,debt_consolidation,0
APP_025438,47422,24405,36,12.37,664,0.2,2532.0,814.91,0,OWN,debt_consolidation,0
APP_025439,47189,14761,60,16.06,609,7.9,1313.0,359.43,2,RENT,home_improvement,0
APP_025440,100211,14544,60,11.74,749,3.7,1912.0,321.62,1,MORTGAGE,small_business,0
APP_025441,45670,10026,36,11.39,719,1.5,129.0,330.09,0,MORTGAGE,home_improvement,0
APP_025442,96721,35392,60,13.2,725,9.2,19338.0,808.9,0,RENT,debt_consolidation,0
APP_025443,41632,18554,36,13.17,639,0.4,11493.0,626.68,1,RENT,debt_consolidation,0
APP_025444,129915,14545,36,15.78,586,2.7,24651.0,509.78,0,RENT,credit_card,0
APP_025445,56141,10468,36,5.53,835,4.7,4560.0,316.23,4,RENT,medical,0
APP_025446,146504,22457,36,10.75,695,4.9,25908.0,732.56,0,RENT,major_purchase,0
APP_025447,32104,8632,36,8.4,751,1.2,14148.0,272.09,2,OWN,debt_consolidation,0
APP_025448,73193,49405,36,12.74,667,7.8,23477.0,1658.47,2,MORTGAGE,small_business,0
APP_025449,171560,16580,60,20.97,497,8.2,14790.0,448.26,0,RENT,education,0
APP_025450,41141,12044,36,7.14,819,3.1,1273.0,372.66,4,RENT,debt_consolidation,0
APP_025451,20312,13710,36,9.28,695,10.5,4601.0,437.76,4,RENT,home_improvement,0
APP_025452,30742,20750,60,15.64,640,1.7,3175.0,500.64,1,OWN,debt_consolidation,0
APP_025453,72978,28029,36,14.3,625,0.8,7719.0,962.05,0,MORTGAGE,credit_card,0
APP_025454,76316,51513,60,10.41,779,5.5,10964.0,1104.92,1,RENT,major_purchase,0
APP_025455,44048,9364,36,15.67,621,1.4,1882.0,327.69,2,RENT,debt_consolidation,0
APP_025456,78118,8747,36,12.13,582,1.3,11636.0,291.07,0,MORTGAGE,credit_card,0
APP_025457,133010,14680,36,8.46,777,2.5,9171.0,463.14,2,RENT,credit_card,0
APP_025458,42199,18822,60,11.66,726,3.2,9668.0,415.46,0,MORTGAGE,debt_consolidation,0
APP_025459,75926,12771,60,11.04,754,14.1,,277.93,0,MORTGAGE,debt_consolidation,0
APP_025460,79733,15201,36,9.77,749,0.0,45474.0,488.85,0,RENT,credit_card,1
APP_025461,54131,29429,60,12.28,744,1.3,5913.0,658.8,1,RENT,home_improvement,0
APP_025462,39264,12260,36,14.88,599,4.1,3671.0,424.28,0,RENT,debt_consolidation,0
APP_025463,97913,8239,36,15.32,569,,12477.0,286.9,2,RENT,small_business,0
APP_025464,91286,30994,36,15.05,594,14.9,3000.0,1075.18,2,MORTGAGE,debt_consolidation,0
APP_025465,75760,6612,60,14.01,684,11.0,40304.0,153.88,2,MORTGAGE,debt_consolidation,0
APP_025466,72602,8129,36,10.62,671,1.5,5192.0,264.67,0,OWN,debt_consolidation,0
APP_025467,67712,18739,36,12.29,635,0.5,23222.0,625.0,0,MORTGAGE,debt_consolidation,0
APP_025468,65379,14622,60,13.27,664,,4328.0,334.72,4,RENT,debt_consolidation,1
APP_025469,27620,13861,60,15.52,645,0.3,,333.55,0,MORTGAGE,debt_consolidation,0
APP_025470,88203,24732,36,15.22,626,0.1,8090.0,860.01,2,MORTGAGE,small_business,0
APP_025471,98745,8438,36,7.23,797,1.5,41816.0,261.43,0,MORTGAGE,debt_consolidation,0
APP_025472,32698,19498,36,10.59,742,0.9,14319.0,634.56,0,MORTGAGE,debt_consolidation,1
APP_025473,71777,7641,36,7.11,850,6.8,16347.0,236.32,1,MORTGAGE,credit_card,0
APP_025474,74208,13128,36,11.62,667,4.4,18880.0,433.66,0,RENT,debt_consolidation,0
APP_025475,46514,6137,36,12.46,692,5.1,33.0,205.19,1,RENT,home_improvement,0
APP_025476,128870,26658,36,17.51,596,3.1,1101.0,957.21,0,MORTGAGE,small_business,0
APP_025477,115549,16685,36,10.05,757,6.8,17410.0,538.77,0,RENT,debt_consolidation,0
APP_025478,53728,29403,36,13.07,596,9.3,8953.0,991.69,0,OWN,debt_consolidation,0
APP_025479,52031,35120,36,8.21,743,2.0,5166.0,1103.94,0,RENT,debt_consolidation,0
APP_025480,25503,4713,60,14.25,668,0.4,217.0,110.28,0,MORTGAGE,debt_consolidation,0
APP_025481,72125,7089,36,13.45,685,4.0,16575.0,240.4,0,RENT,major_purchase,0
APP_025482,141612,6575,60,10.55,740,21.5,67113.0,141.49,0,RENT,debt_consolidation,0
APP_025483,32377,18562,36,11.05,710,24.6,3752.0,608.14,1,MORTGAGE,debt_consolidation,0
APP_025484,65228,16957,60,15.82,615,7.8,7867.0,410.74,0,RENT,major_purchase,1
APP_025485,37870,25562,60,16.61,599,18.0,15017.0,629.93,1,RENT,home_improvement,1
APP_025486,144450,19648,60,10.38,743,4.7,101412.0,421.15,3,MORTGAGE,debt_consolidation,0
APP_025487,33712,14395,36,13.22,634,1.3,1162.0,486.55,4,MORTGAGE,debt_consolidation,0
APP_025488,52338,13782,36,7.92,797,0.8,,431.37,2,RENT,education,0
APP_025489,81719,23900,60,13.76,651,2.8,2368.0,553.14,0,MORTGAGE,debt_consolidation,0
APP_025490,44192,14183,60,17.6,638,0.2,1329.0,357.08,0,MORTGAGE,debt_consolidation,0
APP_025491,83497,15312,36,10.73,668,8.1,9058.0,499.34,3,MORTGAGE,credit_card,0
APP_025492,61743,5757,60,12.21,737,4.7,6610.0,128.67,3,MORTGAGE,major_purchase,0
APP_025493,31986,5542,36,18.13,553,3.3,414.0,200.72,0,MORTGAGE,major_purchase,0
APP_025494,87101,16041,60,15.72,639,9.9,5629.0,387.7,0,MORTGAGE,home_improvement,0
APP_025495,82534,8187,36,13.04,694,3.9,28370.0,276.01,0,RENT,home_improvement,0
APP_025496,40144,25477,36,13.41,621,7.3,12979.0,863.46,0,MORTGAGE,medical,0
APP_025497,30330,16178,36,10.63,690,9.0,411.0,526.82,0,MORTGAGE,major_purchase,0
APP_025498,257516,49388,36,14.52,583,,28654.0,1700.47,0,RENT,medical,0
APP_025499,39704,9228,36,13.55,607,1.0,21851.0,313.38,1,MORTGAGE,debt_consolidation,0
APP_025500,333374,11397,60,10.44,746,4.0,62319.0,244.63,0,MORTGAGE,home_improvement,0
APP_025501,84615,10530,36,10.64,695,13.5,953.0,342.95,0,RENT,debt_consolidation,0
APP_025502,22478,5796,36,17.73,527,19.1,,208.76,0,RENT,credit_card,0
APP_025503,98665,7591,60,14.76,638,3.0,7076.0,179.63,0,MORTGAGE,debt_consolidation,0
APP_025504,30184,20374,60,16.83,607,3.6,7079.0,504.49,2,RENT,credit_card,0
APP_025505,82355,9234,36,11.61,717,8.4,22901.0,304.98,0,RENT,debt_consolidation,0
APP_025506,56375,18703,36,15.52,610,8.2,1617.0,653.12,0,RENT,major_purchase,0
APP_025507,169576,6977,60,19.07,551,1.7,2533.0,181.26,0,RENT,major_purchase,0
APP_025508,25455,15937,36,9.79,722,2.2,2532.0,512.67,2,RENT,debt_consolidation,0
APP_025509,90892,30184,36,14.88,676,1.4,8392.0,1044.57,0,RENT,credit_card,0
APP_025510,21238,14335,36,8.04,779,24.4,259.0,449.47,2,OWN,debt_consolidation,0
APP_025511,35021,16092,36,11.3,726,4.8,133.0,529.12,3,MORTGAGE,credit_card,0
APP_025512,77365,3942,60,15.02,621,,68607.0,93.82,0,RENT,debt_consolidation,1
APP_025513,128332,13266,36,12.24,653,14.9,42319.0,442.14,4,RENT,medical,0
APP_025514,58113,7714,36,9.52,696,3.1,9781.0,247.17,2,MORTGAGE,debt_consolidation,0
APP_025515,50167,5329,36,11.31,657,,2073.0,175.25,0,RENT,debt_consolidation,0
APP_025516,97448,37680,36,10.75,681,5.6,60974.0,1229.14,2,MORTGAGE,debt_consolidation,0
APP_025517,20418,9828,36,7.9,832,2.2,1124.0,307.52,1,MORTGAGE,home_improvement,0
APP_025518,130623,11374,60,12.54,687,2.2,42850.0,256.12,1,RENT,debt_consolidation,0
APP_025519,79404,12570,60,12.73,705,0.1,5166.0,284.27,0,MORTGAGE,credit_card,0
APP_025520,42558,19199,36,7.61,752,14.7,9483.0,598.18,0,MORTGAGE,credit_card,0
APP_025521,60181,18023,60,13.77,633,5.4,20987.0,417.22,0,MORTGAGE,medical,0
APP_025522,53139,11883,60,10.3,740,35.0,15938.0,254.24,0,MORTGAGE,small_business,0
APP_025523,110443,27378,36,12.9,609,4.1,38614.0,921.15,0,MORTGAGE,small_business,1
APP_025524,29344,5159,36,7.53,753,6.4,5239.0,160.55,3,MORTGAGE,debt_consolidation,0
APP_025525,73637,12506,36,10.99,711,2.3,10028.0,409.37,0,OWN,credit_card,0
APP_025526,69197,9421,36,12.92,676,4.7,9216.0,317.07,0,RENT,home_improvement,1
APP_025527,182298,8979,36,14.38,648,2.6,,308.54,1,MORTGAGE,debt_consolidation,1
APP_025528,27479,7426,36,12.3,611,12.5,216.0,247.71,0,MORTGAGE,debt_consolidation,0
APP_025529,86582,34412,36,16.55,537,,4362.0,1219.19,2,MORTGAGE,small_business,0
APP_025530,91810,5653,60,15.91,602,3.8,51942.0,137.2,0,RENT,debt_consolidation,1
APP_025531,119864,11872,36,12.21,722,21.3,25660.0,395.51,1,RENT,home_improvement,0
APP_025532,70152,28033,60,14.76,624,0.5,23449.0,663.38,2,MORTGAGE,medical,1
APP_025533,45641,11360,36,8.14,769,,32417.0,356.72,0,OWN,debt_consolidation,0
APP_025534,37915,24588,36,10.81,703,0.6,17102.0,802.77,2,RENT,credit_card,1
APP_025535,30714,5993,36,15.06,584,0.9,4689.0,207.93,1,RENT,credit_card,0
APP_025536,129243,13324,36,10.62,712,5.1,42774.0,433.82,0,OWN,medical,1
APP_025537,38508,25823,60,12.6,669,33.4,1104.0,582.28,0,RENT,debt_consolidation,0
APP_025538,61909,9305,36,19.0,562,18.6,16845.0,341.08,2,RENT,debt_consolidation,0
APP_025539,43172,29141,36,13.08,645,9.4,1799.0,983.0,1,MORTGAGE,credit_card,0
APP_025540,226804,5242,60,12.48,724,10.7,16350.0,117.88,1,OWN,credit_card,0
APP_025541,51053,6575,60,9.56,808,3.5,13385.0,138.28,0,OWN,debt_consolidation,0
APP_025542,51225,11119,60,13.09,748,4.8,11565.0,253.5,0,MORTGAGE,credit_card,0
APP_025543,63488,38964,60,13.78,710,3.7,3605.0,902.19,1,RENT,debt_consolidation,0
APP_025544,154983,17467,36,11.3,698,1.3,47791.0,574.33,0,MORTGAGE,debt_consolidation,0
APP_025545,73488,16696,60,13.52,652,11.7,2098.0,384.34,0,RENT,credit_card,0
APP_025546,64131,14767,60,11.41,682,,5555.0,324.1,0,MORTGAGE,debt_consolidation,0
APP_025547,80069,20574,36,11.49,663,3.1,5813.0,678.35,0,OWN,medical,0
APP_025548,38279,25838,36,9.59,723,4.5,6136.0,828.75,0,OWN,debt_consolidation,0
APP_025549,105542,23352,36,16.77,497,5.8,12697.0,829.89,0,MORTGAGE,credit_card,0
APP_025550,73880,14892,36,13.85,611,4.4,9424.0,507.89,0,RENT,major_purchase,0
APP_025551,45535,24250,36,13.26,643,8.3,1558.0,820.12,4,MORTGAGE,home_improvement,0
APP_025552,73204,5654,36,15.35,614,0.7,20026.0,196.97,3,MORTGAGE,debt_consolidation,0
APP_025553,46674,10009,60,12.68,754,,1106.0,226.1,4,RENT,home_improvement,0
APP_025554,101226,20239,36,10.6,658,21.3,23941.0,658.77,0,MORTGAGE,debt_consolidation,0
APP_025555,104767,36618,36,11.42,681,8.6,46996.0,1206.12,0,MORTGAGE,home_improvement,0
APP_025556,71941,15405,60,12.24,722,3.5,2874.0,344.55,0,RENT,debt_consolidation,0
APP_025557,88555,19774,36,13.01,658,7.8,51293.0,666.36,0,MORTGAGE,debt_consolidation,1
APP_025558,79665,17539,36,8.58,775,7.3,13111.0,554.31,1,MORTGAGE,debt_consolidation,0
APP_025559,62760,5915,36,15.89,561,3.3,24500.0,207.63,0,RENT,credit_card,0
APP_025560,43292,3627,60,17.44,618,0.6,18999.0,91.0,0,MORTGAGE,credit_card,1
APP_025561,67719,7895,36,10.51,688,7.9,14189.0,256.64,2,MORTGAGE,debt_consolidation,0
APP_025562,87638,42361,60,12.2,696,3.9,10387.0,946.58,4,MORTGAGE,debt_consolidation,0
APP_025563,53229,20350,36,15.17,559,4.6,29778.0,707.13,1,RENT,education,1
APP_025564,38897,2000,36,11.67,699,1.4,3274.0,66.11,0,MORTGAGE,home_improvement,0
APP_025565,116095,30512,36,10.16,656,0.2,2527.0,986.83,0,RENT,debt_consolidation,0
APP_025566,52295,17763,60,12.91,706,0.7,12607.0,403.34,0,MORTGAGE,credit_card,0
APP_025567,109475,36873,36,12.88,689,15.6,14752.0,1240.27,0,MORTGAGE,credit_card,0
APP_025568,107482,18845,36,10.57,692,7.7,3424.0,613.13,2,MORTGAGE,debt_consolidation,0
APP_025569,88196,22665,36,11.5,669,4.1,45487.0,747.4,3,MORTGAGE,debt_consolidation,0
APP_025570,69613,8617,36,11.41,721,6.0,17991.0,283.79,2,RENT,debt_consolidation,0
